-3272, -5112, 19400, 32767, 4256, 2620, -4864, -4928, 32767, 3446, 2159, 8558, -5740, -4320, 18348, 675, 2531, 9438, -6272, -6008, 20548, 1595, 2641, 9920, -8872, -7936, 24612, 3758, 2520, 11333, -10912, -9772, 28080, 9420, 2133, 14313, -11412, -9804, 28788, 16913, 1488, 18399, -9632, -8448, 26908, 23738, 998, 22197, -6984, -6296, 23644, 27870, 947, 24769, -4388, -3768, 20344, 30153, 1551, 26221
-1688, -1636, 17908, 31529, 3137, 26528, -4088, -2408, 32767, 19158, 1433, -11423, -7600, -1328, 32767, 26799, 4736, -7963, -9828, -1152, 32767, 32767, 5749, -1159, -7084, -464, 27884, 32767, 6960, 4134, -4460, 120, 22208, 32767, 8495, 5445, -4496, 608, 16460, 32767, 8125, 5260, -4252, 684, 12436, 32767, 6605, 5024, -4544, 1516, 9308, 32767, 4690, 4444, -4288, 2308, 7008, 32767, 2507, 4314
-3152, 2844, 4268, 32767, 1474, 4173, -1544, -2880, 30188, 969, 3923, 3143, -1456, -1128, 23444, 1439, 4553, 1948, -2252, -1900, 26432, 5053, 4396, 1052, -2768, -3372, 29356, 10160, 3562, -269, -4672, -4296, 31424, 17580, 2424, -1010, -6888, -5536, 32204, 25500, -35, 32, -7964, -5184, 30500, 32767, -2143, 2768, -6400, -4332, 28084, 32767, -3435, 5916, -3100, -3312, 24532, 32767, -3421, 6725
-1124, -2280, 20712, 32767, -2368, 4763, 1540, -6364, 32767, 4829, 2647, 2073, -336, -2152, 25052, 7981, 6, 1060, 516, -2344, 25860, 12781, -1239, -585, 656, -2120, 26436, 18126, -1716, -2795, 204, -2432, 26212, 22161, -1855, -4173, -112, -2768, 26680, 26181, -1784, -5207, -856, -3116, 26348, 30477, -1650, -6129, -2096, -3000, 25200, 32767, -1890, -6062, -2760, -2756, 23104, 32767, -2888, -4997
-2064, -2552, 20488, 32767, -4110, -4353, -3216, -7432, 32767, -4198, 6379, 1621, -3232, -5968, 25536, -4683, 6927, 2834, -4612, -6540, 30048, 48, 5920, 3112, -5092, -7668, 32767, 7659, 4016, 3352, -5316, -7588, 32767, 17562, 3077, 4052, -5456, -7068, 32767, 27170, 1905, 5265, -4736, -5656, 31468, 32767, 1076, 6848, -3544, -3768, 28212, 32767, 2459, 8024, -2228, -2068, 24620, 32767, 6766, 8671
-1808, -1080, 21884, 32767, 11784, 8897, -2304, -3008, 30284, 2873, 1892, 1137, -924, -1736, 18900, -454, 1958, 303, 676, -4316, 26452, 687, 654, -3808, -640, -6652, 32767, 5070, 718, -8661, -5600, -8028, 32767, 14397, 568, -9706, -8612, -8036, 32767, 26844, -1549, -5093, -5220, -5836, 32767, 32767, -1325, -400, -1284, -3524, 32767, 32767, 2908, 1899, -244, -596, 31840, 32767, 6775, 3368
1712, 1660, 23688, 32767, 9724, 4586, 2580, -7076, 32767, -241, 9554, 864, 1388, -6016, 32767, 3673, 9115, -1886, -628, -7320, 32767, 12086, 7019, -4036, -4028, -7020, 32767, 22205, 5126, -2636, -4744, -6116, 32767, 31524, 5285, 1609, -3840, -4844, 32767, 32767, 8019, 5895, -2360, -3964, 32540, 32767, 12207, 9328, -864, -2752, 28052, 32767, 15632, 11212, 416, -1420, 23296, 32767, 20381, 11784
1320, -676, 19216, 32767, 24975, 11215, -1364, -7300, 32767, -6630, 6098, -2821, -5012, -5232, 23548, -5383, 4807, -1270, -5624, -6360, 26768, 94, 815, 448, -4344, -7216, 29396, 5428, -2537, 1623, -3320, -6524, 31732, 10606, -2719, 2326, -2684, -5856, 32767, 16382, -1119, 2829, -2180, -4848, 32767, 22130, 814, 3490, -2152, -3468, 31588, 27133, 2888, 4259, -1456, -2512, 28664, 30274, 4444, 5049
-132, -1468, 25516, 31327, 6631, 5650, -3956, -1964, 30548, 374, 9965, 4432, -4628, -332, 9468, -4328, 9741, 5061, -3868, -1976, 11144, -9092, 7298, 3350, -4004, -2516, 14348, -13619, 4845, 793, -4664, -3516, 19580, -15191, 3341, -1890, -5576, -5808, 26340, -12365, 2423, -4219, -8360, -8108, 32767, -4740, 1356, -3832, -11580, -8392, 32767, 7080, 566, 573, -10712, -8948, 32767, 18314, -1373, 6648
-7880, -8080, 32767, 26135, -3334, 10378, -3952, -7396, 32767, -4969, 6729, 121, -3364, -5996, 26768, -5583, 7663, 1320, -3480, -5548, 31412, -2750, 8105, 2258, -2464, -5924, 32767, 1933, 9843, 2644, -3588, -5376, 32767, 7759, 10707, 3219, -4964, -3996, 32767, 14286, 9787, 5686, -4572, -2476, 32012, 20311, 7830, 8797, -3224, -1552, 28976, 24820, 5990, 10726, -2152, -448, 25904, 28243, 4857, 11544
-1552, 336, 22824, 30880, 4109, 11525, -2384, -6728, 32767, 8370, -1489, -1147, -2304, -5436, 29232, 10973, -2675, -1146, -3848, -4916, 32252, 17483, -5130, -1375, -4144, -4328, 32236, 24032, -7343, -316, -3988, -3212, 30740, 29812, -8490, 2155, -2716, -1792, 27548, 32767, -8225, 4459, -1088, 60, 23800, 32767, -6293, 6538, 760, 1212, 19188, 32767, -3956, 6980, 1884, 2400, 15376, 32767, -1348, 6327
2252, 3160, 11808, 31472, 1214, 5107, -1368, -8396, 32767, 3367, 2750, -1438, -3600, -4672, 22392, 1947, 4069, -475, -3460, -5232, 27624, 5299, 3358, 589, -3120, -6032, 31352, 11239, 1300, 1035, -3236, -5756, 32767, 19507, -1078, 1248, -3368, -5144, 31852, 28117, -4030, 1905, -2508, -4216, 29256, 32767, -6640, 2568, -1204, -3164, 25644, 32767, -6949, 2854, -412, -1276, 22124, 32767, -3253, 3247
188, 88, 18640, 32588, 3359, 3823, -4564, -5700, 32767, 5186, 4264, 1441, -4364, -3596, 21500, 4334, 5733, 3514, -3864, -3248, 22356, 5486, 5812, 3758, -2608, -4472, 24292, 7016, 5441, 2076, -3144, -5908, 28696, 12104, 2999, -677, -5228, -6428, 32316, 21434, -2028, -2242, -6812, -5948, 31912, 32148, -8094, -887, -5584, -4224, 28660, 32767, -12568, 2002, -2240, -2012, 24564, 32767, -13120, 4155
588, -136, 21416, 32767, -10108, 4748, -2544, -7548, 32767, 48, 5528, 104, -3564, -4452, 21704, 549, 7577, 464, -4724, -5004, 23244, 4544, 6604, 1081, -5128, -5292, 23836, 8426, 4650, 1813, -4932, -5620, 24084, 12687, 2460, 2569, -4496, -5964, 24580, 16457, 649, 2795, -4428, -5776, 24500, 20140, -398, 2911, -4224, -5192, 23880, 23572, -665, 3132, -3884, -4852, 22524, 26334, -638, 3222
-4244, -3932, 20872, 28050, -249, 3686, -2108, -3588, 32767, -2232, 4018, 1658, -3140, -632, 19560, -3266, 4990, 3104, -2520, -1588, 20808, -1317, 4496, 2845, -2468, -2940, 23500, 1450, 2441, 1122, -3148, -3984, 25884, 6484, -861, -1258, -4016, -4812, 27752, 12109, -4103, -2934, -3968, -5300, 29272, 18075, -5909, -3542, -3344, -5348, 29684, 22862, -4979, -3943, -2984, -5268, 30428, 27095, -2776, -4062
-3864, -3840, 29408, 31404, -287, -3178, -3552, -4652, 30940, 1670, 4167, 2547, -2988, -2640, 19200, 1177, 3282, 2327, -3168, -3036, 22992, 3595, 2007, 918, -3984, -4244, 26256, 7365, 467, -318, -4836, -4960, 29408, 14098, -2110, -1054, -5904, -5524, 31264, 22398, -5219, -976, -6580, -4660, 30672, 31294, -7545, 784, -5624, -3532, 27940, 32767, -8640, 3121, -3964, -2292, 23808, 32767, -8992, 4951
-2436, -828, 19876, 32767, -8827, 5987, -4240, -7036, 32767, 4257, 3515, 6238, -3024, -3820, 21096, 2725, 3084, 5608, -2256, -3396, 22916, 3344, 2830, 3412, -900, -4420, 25564, 4850, 3673, -513, -2664, -5368, 29600, 9862, 4471, -4502, -6700, -5984, 32552, 18877, 4898, -4825, -9436, -5788, 31996, 30032, 2801, -960, -8168, -5508, 28372, 32767, -1401, 3338, -5696, -4032, 23908, 32767, -4460, 5951
-3244, -2484, 19496, 32767, -4825, 6519, -1336, -4708, 32767, 2578, -1539, 1898, -2672, -1300, 17492, 158, -876, 666, -3180, -1412, 18936, 295, 181, -1102, -3904, -1856, 20284, 955, 753, -2441, -4864, -1912, 21384, 3041, 836, -2876, -5584, -1912, 22524, 5705, 287, -2279, -5384, -2648, 24768, 9384, -143, -1529, -5728, -3112, 26584, 14825, -328, -753, -5964, -3536, 26720, 20524, -1398, 86
-5840, -3312, 25372, 25206, -3149, 1089, -3480, -4584, 32116, 687, 7819, 5495, -2508, -2700, 19932, 881, 6101, 4117, -2424, -3136, 22576, 3793, 4109, 493, -3616, -3228, 24164, 7319, 3348, -3106, -7300, -2860, 25684, 11873, 3463, -3288, -10140, -2332, 26948, 18714, 2585, 316, -9532, -2648, 26476, 26149, 1273, 4854, -7552, -2096, 23952, 32767, -630, 7928, -5564, -1412, 21024, 32767, -3131, 8774
-4104, -128, 17804, 32767, -5207, 8139, -1844, -8280, 32767, 2567, 5010, 4009, -4224, -4824, 24348, 3899, 4504, 2637, -5488, -4840, 26636, 9533, 3221, 1435, -6884, -4796, 27600, 16397, 1642, 1815, -6772, -4484, 26900, 23502, 76, 3144, -5732, -3932, 25216, 29073, -1187, 4205, -5068, -3144, 23404, 32767, -2504, 4828, -4416, -2000, 21656, 32767, -3564, 5289, -3604, -724, 20036, 32767, -3276, 5408
-2980, 280, 18244, 32767, -1889, 5250, -3636, -6688, 32767, 1911, -514, -61, -6408, -2920, 22568, 1752, 1891, 852, -6592, -2864, 22756, 4156, 3742, 2242, -5804, -3780, 23248, 6743, 4583, 3278, -5588, -4276, 23560, 9663, 4113, 3561, -5664, -4852, 24444, 12965, 2166, 3185, -5928, -4780, 25364, 17072, 180, 2943, -5940, -4308, 25976, 22299, 100, 3298, -5536, -4048, 25544, 27970, 1548, 3842
-5492, -3988, 23908, 32767, 1456, 4490, -5068, -4300, 29136, -2334, 6799, 1526, -5200, -2556, 22664, -1053, 7430, 3125, -5096, -2956, 24784, 2855, 5739, 3238, -4244, -3688, 26516, 7894, 2239, 1761, -4736, -4032, 29056, 14789, -1845, -228, -5112, -4232, 32108, 24211, -5326, -1598, -5948, -4128, 32164, 32767, -6091, -1740, -6784, -3132, 29612, 32767, -6821, 239, -5836, -1708, 25944, 32767, -7747, 2897
-3788, -24, 21812, 32767, -7397, 4421, -2180, -6976, 32767, -8345, 8385, -1457, -5896, -4616, 27344, -7498, 10563, 296, -7324, -4856, 29656, -1460, 9663, 2144, -7048, -4924, 30192, 5363, 7363, 3706, -6380, -4352, 29696, 12756, 4885, 4608, -5608, -3868, 28192, 18834, 2794, 5025, -5184, -2972, 26384, 23719, 873, 5208, -4656, -1868, 24260, 27539, -352, 5340, -4160, -1112, 22096, 30567, -593, 5419
-3548, -600, 20352, 32672, -668, 5304, -1132, -3892, 32767, -2760, 7551, 2354, -3196, -708, 23204, -1272, 6769, 2326, -3140, -576, 24672, 2940, 4620, 1681, -2612, -992, 25000, 6189, 3321, 229, -3236, -912, 26360, 10418, 2923, -995, -3988, -1940, 27080, 15409, 1676, -1495, -4028, -2564, 27396, 20896, -692, -1495, -4328, -2304, 26720, 26148, -2129, -1613, -4764, -1888, 25320, 31119, -3058, -1025
-4448, -1372, 22880, 32767, -3220, -123, -3944, -5564, 32767, -6588, 10067, 1567, -5108, -3052, 23496, -5134, 10746, 3565, -5424, -3212, 25332, -5, 8498, 4259, -4168, -3704, 26040, 5185, 5021, 3599, -3408, -3660, 26156, 10353, 1771, 1988, -3112, -3400, 26964, 14953, -949, 577, -2872, -2352, 26856, 19654, -1011, -308, -2596, -1272, 26132, 23754, 1053, -322, -2644, -556, 23824, 27043, 3352, 206
-2508, -144, 21736, 29377, 3989, 862, -768, -4648, 30900, 10930, 4341, 5150, -696, -2988, 23212, 11255, 3499, 2186, -2700, -2880, 25048, 14251, 3023, 83, -3924, -2524, 25528, 17796, 3517, 238, -4088, -1864, 25088, 21646, 4563, 2125, -2740, -1744, 23912, 25008, 5171, 3792, -1600, -1672, 22836, 28195, 4991, 3880, -1492, -1524, 21168, 31510, 3806, 3110, -1560, -1224, 19372, 32767, 1835, 2099
-1708, -828, 16860, 32767, 38, 948, -2288, -9008, 32767, 15600, 4007, 1836, -4220, -4688, 26408, 16786, 5284, 3110, -4340, -4364, 26392, 20823, 4990, 4276, -3588, -3940, 24824, 24553, 4440, 5192, -2876, -3464, 23220, 28037, 3681, 5586, -2464, -2828, 21556, 30828, 2885, 5505, -2240, -2156, 19352, 32767, 2221, 5225, -1920, -1516, 17220, 32767, 1448, 4697, -1964, -740, 15716, 32767, 1163, 4158
-2096, 104, 13656, 32767, 1620, 3830, -116, -1588, 32767, 11606, 6039, 3410, 864, 8, 21680, 9115, 6383, 3095, 1080, -384, 24284, 9590, 5117, 770, -96, -472, 26616, 11497, 4719, -1494, -1424, -652, 27140, 15420, 4980, -2180, -2152, -484, 27160, 20135, 4820, -1761, -2584, -340, 25516, 25503, 3572, -364, -1908, 236, 23132, 29756, 3038, 851, -1092, 1136, 19872, 32302, 3450, 1731
-508, 1704, 16668, 32564, 4087, 1810, 1052, -6840, 32767, -2380, 4657, 5599, -1224, -4248, 25128, -3680, 5599, 4533, -1788, -3772, 29296, -22, 4797, 4454, -1016, -3632, 31692, 4959, 4243, 4884, -352, -3676, 32767, 10817, 2942, 4979, 744, -3692, 32472, 16668, 956, 4291, 1404, -3600, 31556, 21544, 741, 2911, 628, -3304, 29692, 25684, 1849, 1946, -44, -2828, 27384, 28995, 2873, 2019
